GXSetDstAlpha,GXPixel.c,Dolphin.a,false
GXSetFieldMask,GXPixel.c,Dolphin.a,false
GXSetFieldMode,GXPixel.c,Dolphin.a,false
GXDrawCylinder,GXDraw.c,Dolphin.a,false
GXDrawCubeFace,GXDraw.c,Dolphin.a,false
GXDrawCube,GXDraw.c,Dolphin.a,false
GXCallDisplayList,GXDisplayList.c,Dolphin.a,false
GXSetProjection,GXTransform.c,Dolphin.a,false
GXSetProjectionv,GXTransform.c,Dolphin.a,false
GXLoadPosMtxImm,GXTransform.c,Dolphin.a,false
GXLoadNrmMtxImm,GXTransform.c,Dolphin.a,false
GXSetCurrentMtx,GXTransform.c,Dolphin.a,false
GXLoadTexMtxImm,GXTransform.c,Dolphin.a,false
__GXSetViewport,GXTransform.c,Dolphin.a,false
GXSetViewport,GXTransform.c,Dolphin.a,false
GXSetScissor,GXTransform.c,Dolphin.a,false
GXGetScissor,GXTransform.c,Dolphin.a,false
GXSetScissorBoxOffset,GXTransform.c,Dolphin.a,false
GXSetClipMode,GXTransform.c,Dolphin.a,false
__GXSetMatrixIndex,GXTransform.c,Dolphin.a,false
GXSetGPMetric,GXPerf.c,Dolphin.a,false
GXClearGPMetric,GXPerf.c,Dolphin.a,false
GXReadXfRasMetric,GXPerf.c,Dolphin.a,false
EXI2_Init,AmcExi2Stubs.c,Dolphin.a,false
EXI2_EnableInterrupts,AmcExi2Stubs.c,Dolphin.a,false
